"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"4112","OPTCUR","EURINR","OPTION","08-Sep-2023",89,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.505,1.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4115","OPTCUR","EURINR","OPTION","08-Sep-2023",89.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.5675,1.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4134","OPTCUR","EURINR","OPTION","08-Sep-2023",89.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.635,1.26,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4171","OPTCUR","EURINR","OPTION","08-Sep-2023",89.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.7075,1.3725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4179","OPTCUR","EURINR","OPTION","08-Sep-2023",90,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.7875,1.4975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4202","OPTCUR","EURINR","OPTION","08-Sep-2023",90.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.87,1.625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4207","OPTCUR","EURINR","OPTION","08-Sep-2023",90.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.9625,1.7625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4261","OPTCUR","EURINR","OPTION","08-Sep-2023",90.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.0575,1.9025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4296","OPTCUR","EURINR","OPTION","08-Sep-2023",91,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.16,2.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4324","OPTCUR","EURINR","OPTION","08-Sep-2023",91.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.27,2.205,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4418","OPTCUR","EURINR","OPTION","08-Sep-2023",91.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.3875,2.3625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4420","OPTCUR","EURINR","OPTION","08-Sep-2023",91.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.51,2.53,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4425","OPTCUR","EURINR","OPTION","08-Sep-2023",92,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.6375,2.7025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4431","OPTCUR","EURINR","OPTION","08-Sep-2023",92.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.775,2.88,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4521","OPTCUR","EURINR","OPTION","08-Sep-2023",92.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.915,3.065,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4561","OPTCUR","EURINR","OPTION","08-Sep-2023",92.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.0625,3.2525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4563","OPTCUR","EURINR","OPTION","08-Sep-2023",93,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.215,3.445,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4565","OPTCUR","EURINR","OPTION","08-Sep-2023",93.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.3775,3.6425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4574","OPTCUR","EURINR","OPTION","08-Sep-2023",93.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.5475,3.8475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"4576","OPTCUR","EURINR","OPTION","08-Sep-2023",93.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.715,4.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3825,"EURINR"
"4581","OPTCUR","EURINR","OPTION","08-Sep-2023",94,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.89,4.26,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.575,"EURINR"
"4587","OPTCUR","EURINR","OPTION","08-Sep-2023",94.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.0725,4.4725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7725,"EURINR"
"4598","OPTCUR","EURINR","OPTION","08-Sep-2023",94.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.26,4.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.975,"EURINR"
"4600","OPTCUR","EURINR","OPTION","08-Sep-2023",94.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.45,4.91,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.18,"EURINR"
"4615","OPTCUR","EURINR","OPTION","08-Sep-2023",95,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.645,5.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.39,"EURINR"
"4617","OPTCUR","EURINR","OPTION","08-Sep-2023",95.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.845,5.36,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6025,"EURINR"
"4619","OPTCUR","EURINR","OPTION","08-Sep-2023",95.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.0525,5.5875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.82,"EURINR"
"4621","OPTCUR","EURINR","OPTION","08-Sep-2023",95.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.2575,5.8175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.0375,"EURINR"
"4623","OPTCUR","EURINR","OPTION","08-Sep-2023",96,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.47,6.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.26,"EURINR"
"4625","OPTCUR","EURINR","OPTION","08-Sep-2023",96.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.6875,6.2825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.485,"EURINR"
"17528","OPTCUR","EURINR","OPTION","26-Sep-2023",72.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",17.7475,19.5125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16810","OPTCUR","EURINR","OPTION","26-Sep-2023",72.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",17.4975,19.2625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16812","OPTCUR","EURINR","OPTION","26-Sep-2023",72.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",17.2575,19.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16814","OPTCUR","EURINR","OPTION","26-Sep-2023",73,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",17.0075,18.7725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16816","OPTCUR","EURINR","OPTION","26-Sep-2023",73.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",16.7575,18.5225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16818","OPTCUR","EURINR","OPTION","26-Sep-2023",73.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",16.5075,18.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16820","OPTCUR","EURINR","OPTION","26-Sep-2023",73.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",16.2675,18.0325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16822","OPTCUR","EURINR","OPTION","26-Sep-2023",74,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",16.0175,17.7825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16826","OPTCUR","EURINR","OPTION","26-Sep-2023",74.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",15.5175,17.2825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16824","OPTCUR","EURINR","OPTION","26-Sep-2023",74.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",15.7675,17.5325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16828","OPTCUR","EURINR","OPTION","26-Sep-2023",74.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",15.2775,17.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16830","OPTCUR","EURINR","OPTION","26-Sep-2023",75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",15.0275,16.7925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"16832","OPTCUR","EURINR","OPTION","26-Sep-2023",75.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",14.7775,16.5425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",15.66,"EURINR"
"16834","OPTCUR","EURINR","OPTION","26-Sep-2023",75.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",14.53,16.295,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",15.4125,"EURINR"
"16836","OPTCUR","EURINR","OPTION","26-Sep-2023",75.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",14.2825,16.0475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",15.165,"EURINR"
"16838","OPTCUR","EURINR","OPTION","26-Sep-2023",76,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",14.035,15.8,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",14.9175,"EURINR"
"16844","OPTCUR","EURINR","OPTION","26-Sep-2023",76.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",13.2925,15.0575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",14.175,"EURINR"
"16846","OPTCUR","EURINR","OPTION","26-Sep-2023",77,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",13.045,14.81,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",13.9275,"EURINR"
"16850","OPTCUR","EURINR","OPTION","26-Sep-2023",77.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",12.55,14.315,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",13.4325,"EURINR"
"16840","OPTCUR","EURINR","OPTION","26-Sep-2023",76.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",13.7875,15.5525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",14.67,"EURINR"
"16842","OPTCUR","EURINR","OPTION","26-Sep-2023",76.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",13.54,15.305,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",14.4225,"EURINR"
"16848","OPTCUR","EURINR","OPTION","26-Sep-2023",77.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",12.7975,14.5625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",13.68,"EURINR"
"16852","OPTCUR","EURINR","OPTION","26-Sep-2023",77.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",12.3025,14.0675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",13.185,"EURINR"
"16854","OPTCUR","EURINR","OPTION","26-Sep-2023",78,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",12.055,13.82,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",12.9375,"EURINR"
"16856","OPTCUR","EURINR","OPTION","26-Sep-2023",78.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",11.8075,13.5725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",12.69,"EURINR"
"16858","OPTCUR","EURINR","OPTION","26-Sep-2023",78.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",11.56,13.325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",12.4425,"EURINR"
"16860","OPTCUR","EURINR","OPTION","26-Sep-2023",78.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",11.3125,13.0775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",12.195,"EURINR"
"16862","OPTCUR","EURINR","OPTION","26-Sep-2023",79,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",11.065,12.83,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",11.9475,"EURINR"
"16864","OPTCUR","EURINR","OPTION","26-Sep-2023",79.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",10.82,12.585,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",11.7025,"EURINR"
"16866","OPTCUR","EURINR","OPTION","26-Sep-2023",79.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",10.5725,12.3375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",11.455,"EURINR"
"16868","OPTCUR","EURINR","OPTION","26-Sep-2023",79.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",10.3275,12.0875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",11.2075,"EURINR"
"16870","OPTCUR","EURINR","OPTION","26-Sep-2023",80,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",10.08,11.84,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.96,"EURINR"
"16872","OPTCUR","EURINR","OPTION","26-Sep-2023",80.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",9.835,11.595,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.715,"EURINR"
"16874","OPTCUR","EURINR","OPTION","26-Sep-2023",80.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",9.5875,11.3475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.4675,"EURINR"
"16876","OPTCUR","EURINR","OPTION","26-Sep-2023",80.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",9.345,11.1,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.2225,"EURINR"
"16878","OPTCUR","EURINR","OPTION","26-Sep-2023",81,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",9.1,10.855,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.9775,"EURINR"
"16880","OPTCUR","EURINR","OPTION","26-Sep-2023",81.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",8.8525,10.6075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.73,"EURINR"
"16882","OPTCUR","EURINR","OPTION","26-Sep-2023",81.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",8.6125,10.3625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.4875,"EURINR"
"16884","OPTCUR","EURINR","OPTION","26-Sep-2023",81.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",8.37,10.115,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.2425,"EURINR"
"16886","OPTCUR","EURINR","OPTION","26-Sep-2023",82,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",8.125,9.87,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.9975,"EURINR"
"16888","OPTCUR","EURINR","OPTION","26-Sep-2023",82.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.885,9.625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.755,"EURINR"
"16890","OPTCUR","EURINR","OPTION","26-Sep-2023",82.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.645,9.38,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.5125,"EURINR"
"16892","OPTCUR","EURINR","OPTION","26-Sep-2023",82.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.405,9.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.27,"EURINR"
"16894","OPTCUR","EURINR","OPTION","26-Sep-2023",83,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.165,8.89,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.0275,"EURINR"
"16896","OPTCUR","EURINR","OPTION","26-Sep-2023",83.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.93,8.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.7875,"EURINR"
"16898","OPTCUR","EURINR","OPTION","26-Sep-2023",83.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.695,8.405,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.55,"EURINR"
"16900","OPTCUR","EURINR","OPTION","26-Sep-2023",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.4625,8.1625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.3125,"EURINR"
"16902","OPTCUR","EURINR","OPTION","26-Sep-2023",84,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.23,7.92,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.075,"EURINR"
"16904","OPTCUR","EURINR","OPTION","26-Sep-2023",84.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.0025,7.6825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.8425,"EURINR"
"16906","OPTCUR","EURINR","OPTION","26-Sep-2023",84.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.7725,7.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6075,"EURINR"
"1585","OPTCUR","EURINR","OPTION","26-Sep-2023",84.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.55,7.205,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3775,"EURINR"
"1590","OPTCUR","EURINR","OPTION","26-Sep-2023",85,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.3275,6.9675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.1475,"EURINR"
"1592","OPTCUR","EURINR","OPTION","26-Sep-2023",85.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.11,6.735,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.9225,"EURINR"
"1608","OPTCUR","EURINR","OPTION","26-Sep-2023",85.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.8925,6.5025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6975,"EURINR"
"1141","OPTCUR","EURINR","OPTION","26-Sep-2023",86,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.4725,6.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2575,"EURINR"
"3400","OPTCUR","EURINR","OPTION","26-Sep-2023",86.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.265,5.815,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.04,"EURINR"
"3532","OPTCUR","EURINR","OPTION","26-Sep-2023",86.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.065,5.59,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.8275,"EURINR"
"3560","OPTCUR","EURINR","OPTION","26-Sep-2023",86.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.865,5.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6175,"EURINR"
"5543","OPTCUR","EURINR","OPTION","26-Sep-2023",87,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.675,5.15,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4125,"EURINR"
"5553","OPTCUR","EURINR","OPTION","26-Sep-2023",87.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.485,4.935,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.21,"EURINR"
"3835","OPTCUR","EURINR","OPTION","26-Sep-2023",87.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.3025,4.7225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.0125,"EURINR"
"3837","OPTCUR","EURINR","OPTION","26-Sep-2023",87.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.125,4.515,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.82,"EURINR"
